accession,method,start,end
NC_009445.1,SAGE-GI(NT),4563451,4581250
NC_009445.1,SAGE-GI(NT),5020001,5099000
NC_009445.1,SAGE-GI(NT),5242001,5259000
NC_009445.1,SAGE-GI(NT),5384001,5427000
NC_009445.1,SAGE-GI(NT),5510001,5527000
NC_009445.1,SAGE-GI(NT),6006001,6018000
NC_009445.1,SAGE-GI(NT),6426001,6440000
NC_009445.1,SAGE-GI(NT),6619001,6691000
NC_009445.1,SAGE-GI(NT),7199001,7237000
NC_009445.1,SAGE-GI(NT),7331001,7374000
NC_009487.1,Comp-only,48301,77300
NC_009487.1,Comp-only,362301,397900
NC_009487.1,Comp-only,473801,497500
NC_009487.1,Comp-only,594401,608700
NC_009487.1,Comp-only,918001,951800
NC_009487.1,Comp-only,1075701,1118400
NC_009487.1,Comp-only,1555901,1587200
NC_009487.1,Comp-only,2129201,2167400
NC_009487.1,Comp-only,2310401,2336300
NC_009487.1,Comp-only,2643001,2666500
NC_009487.1,Comp-only+center,53251,82250
NC_009487.1,Comp-only+center,367251,402850
NC_009487.1,Comp-only+center,478751,502450
NC_009487.1,Comp-only+center,599351,613650
NC_009487.1,Comp-only+center,922951,956750
NC_009487.1,Comp-only+center,1080651,1123350
NC_009487.1,Comp-only+center,1560851,1592150
NC_009487.1,Comp-only+center,2134151,2172350
NC_009487.1,Comp-only+center,2315351,2341250
NC_009487.1,Comp-only+center,2647951,2671450
NC_009487.1,DNABERT-2-only,379001,411000
NC_009487.1,DNABERT-2-only,597001,646000
NC_009487.1,DNABERT-2-only,934251,950750
NC_009487.1,DNABERT-2-only,1075001,1113000
NC_009487.1,DNABERT-2-only,1563001,1599000
NC_009487.1,DNABERT-2-only,1909001,1941000
NC_009487.1,DNABERT-2-only,1995001,2005000
NC_009487.1,DNABERT-2-only,2135001,2163000
NC_009487.1,DNABERT-2-only,2318001,2334000
NC_009487.1,DNABERT-2-only,2661001,2676000
NC_009487.1,DNABERT-2-only,2808001,2854000
NC_009487.1,DNABERT-S-only,50001,82000
NC_009487.1,DNABERT-S-only,360001,406000
NC_009487.1,DNABERT-S-only,908001,966000
NC_009487.1,DNABERT-S-only,1074001,1132000
NC_009487.1,DNABERT-S-only,1563001,1588000
NC_009487.1,DNABERT-S-only,2124001,2188000
NC_009487.1,DNABERT-S-only,2319001,2337000
NC_009487.1,DNABERT-S-only,2373001,2389000
NC_009487.1,DNABERT-S-only,2648001,2676000
NC_009487.1,SAGE-GI,50001,82000
NC_009487.1,SAGE-GI,360001,406000
NC_009487.1,SAGE-GI,490001,501000
NC_009487.1,SAGE-GI,631001,646000
NC_009487.1,SAGE-GI,908001,966000
NC_009487.1,SAGE-GI,1074001,1132000
NC_009487.1,SAGE-GI,1563001,1588000
NC_009487.1,SAGE-GI,2124001,2188000
NC_009487.1,SAGE-GI,2319001,2337000
NC_009487.1,SAGE-GI,2648001,2676000
NC_009487.1,SAGE-GI(D2),373001,394000
NC_009487.1,SAGE-GI(D2),634001,646000
NC_009487.1,SAGE-GI(D2),910001,964000
NC_009487.1,SAGE-GI(D2),1075001,1113000
NC_009487.1,SAGE-GI(D2),1563001,1599000
NC_009487.1,SAGE-GI(D2),2135001,2163000
NC_009487.1,SAGE-GI(D2),2318001,2334000
NC_009487.1,SAGE-GI(D2),2661001,2676000
NC_009487.1,SAGE-GI/detrend=250kb,1001,84000
NC_009487.1,SAGE-GI/detrend=250kb,360001,406000
NC_009487.1,SAGE-GI/detrend=250kb,490001,501000
NC_009487.1,SAGE-GI/detrend=250kb,915001,966000
NC_009487.1,SAGE-GI/detrend=250kb,1074001,1124000
NC_009487.1,SAGE-GI/detrend=250kb,1563001,1588000
NC_009487.1,SAGE-GI/detrend=250kb,2124001,2188000
NC_009487.1,SAGE-GI/detrend=250kb,2319001,2337000
NC_009487.1,SAGE-GI/detrend=250kb,2648001,2674000
NC_009487.1,SAGE-GI/detrend=250kb,2828001,2905000
NC_009487.1,SAGE-GI/no-refine,48751,91350
NC_009487.1,SAGE-GI/no-refine,365351,404250
NC_009487.1,SAGE-GI/no-refine,478851,502550
NC_009487.1,SAGE-GI/no-refine,634451,644550
NC_009487.1,SAGE-GI/no-refine,922851,960150
NC_009487.1,SAGE-GI/no-refine,1075651,1121450
NC_009487.1,SAGE-GI/no-refine,1560051,1592650
NC_009487.1,SAGE-GI/no-refine,2128351,2171150
NC_009487.1,SAGE-GI/no-refine,2315551,2341550
NC_009487.1,SAGE-GI/no-refine,2646551,2678050
NC_009487.1,SAGE-GI/start-assign,50001,82000
NC_009487.1,SAGE-GI/start-assign,360001,406000
NC_009487.1,SAGE-GI/start-assign,457001,501000
NC_009487.1,SAGE-GI/start-assign,638001,648000
NC_009487.1,SAGE-GI/start-assign,908001,966000
NC_009487.1,SAGE-GI/start-assign,1074001,1124000
NC_009487.1,SAGE-GI/start-assign,1563001,1588000
NC_009487.1,SAGE-GI/start-assign,2124001,2172000
NC_009487.1,SAGE-GI/start-assign,2319001,2337000
NC_009487.1,SAGE-GI/start-assign,2648001,2676000
NC_009487.1,SAGE-GI/d=4,32001,77000
NC_009487.1,SAGE-GI/d=4,360001,399000
NC_009487.1,SAGE-GI/d=4,490001,504000
NC_009487.1,SAGE-GI/d=4,599001,614000
NC_009487.1,SAGE-GI/d=4,633051,643150
NC_009487.1,SAGE-GI/d=4,920001,950000
NC_009487.1,SAGE-GI/d=4,1075001,1119000
NC_009487.1,SAGE-GI/d=4,1574001,1584000
NC_009487.1,SAGE-GI/d=4,2125001,2187000
NC_009487.1,SAGE-GI/d=4,2304001,2337000
NC_009487.1,SAGE-GI/d=4,2661001,2679000
NC_009487.1,SAGE-GI/d=8,47001,102000
NC_009487.1,SAGE-GI/d=8,361001,408000
NC_009487.1,SAGE-GI/d=8,487001,512000
NC_009487.1,SAGE-GI/d=8,596001,623000
NC_009487.1,SAGE-GI/d=8,633001,660000
NC_009487.1,SAGE-GI/d=8,921001,961000
NC_009487.1,SAGE-GI/d=8,1072001,1117000
NC_009487.1,SAGE-GI/d=8,1570001,1587000
NC_009487.1,SAGE-GI/d=8,2119001,2172000
NC_009487.1,SAGE-GI/d=8,2328001,2339000
NC_009487.1,SAGE-GI/d=8,2648001,2672000
NC_009487.1,SAGE-GI/d=16,50001,84000
NC_009487.1,SAGE-GI/d=16,360001,408000
NC_009487.1,SAGE-GI/d=16,646001,656000
NC_009487.1,SAGE-GI/d=16,924001,962000
NC_009487.1,SAGE-GI/d=16,1076001,1111000
NC_009487.1,SAGE-GI/d=16,1566001,1587000
NC_009487.1,SAGE-GI/d=16,2130001,2187000
NC_009487.1,SAGE-GI/d=16,2319001,2338000
NC_009487.1,SAGE-GI/d=16,2648001,2673000
NC_009487.1,SAGE-GI/d=32,50001,84000
NC_009487.1,SAGE-GI/d=32,360001,405000
NC_009487.1,SAGE-GI/d=32,491001,510000
NC_009487.1,SAGE-GI/d=32,632001,646000
NC_009487.1,SAGE-GI/d=32,908001,964000
NC_009487.1,SAGE-GI/d=32,1074001,1124000
NC_009487.1,SAGE-GI/d=32,1564001,1588000
NC_009487.1,SAGE-GI/d=32,2121001,2188000
NC_009487.1,SAGE-GI/d=32,2319001,2336000
NC_009487.1,SAGE-GI/d=32,2649001,2676000
NC_009487.1,SAGE-GI/d=48,50001,84000
NC_009487.1,SAGE-GI/d=48,360001,406000
NC_009487.1,SAGE-GI/d=48,491001,501000
NC_009487.1,SAGE-GI/d=48,632001,646000
NC_009487.1,SAGE-GI/d=48,907001,964000
NC_009487.1,SAGE-GI/d=48,1075001,1135000
NC_009487.1,SAGE-GI/d=48,1562001,1588000
NC_009487.1,SAGE-GI/d=48,2125001,2163000
NC_009487.1,SAGE-GI/d=48,2317001,2336000
NC_009487.1,SAGE-GI/d=48,2650001,2676000
NC_009487.1,SAGE-GI-P,50001,84000
NC_009487.1,SAGE-GI-P,360001,406000
NC_009487.1,SAGE-GI-P,490001,501000
NC_009487.1,SAGE-GI-P,924001,966000
NC_009487.1,SAGE-GI-P,1074001,1124000
NC_009487.1,SAGE-GI-P,1563001,1588000
NC_009487.1,SAGE-GI-P,2124001,2184000
NC_009487.1,SAGE-GI-P,2319001,2337000
NC_009487.1,SAGE-GI-P,2648001,2676000
NC_009487.1,SAGE-GI-F,50001,82000
NC_009487.1,SAGE-GI-F,360001,406000
NC_009487.1,SAGE-GI-F,490001,501000
NC_009487.1,SAGE-GI-F,631001,646000
NC_009487.1,SAGE-GI-F,908001,966000
NC_009487.1,SAGE-GI-F,1074001,1132000
NC_009487.1,SAGE-GI-F,1563001,1588000
NC_009487.1,SAGE-GI-F,2124001,2188000
NC_009487.1,SAGE-GI-F,2319001,2337000
NC_009487.1,SAGE-GI-F,2648001,2676000
NC_009487.1,SAGE-GI-R,23751,105050
NC_009487.1,SAGE-GI-R,190351,205650
NC_009487.1,SAGE-GI-R,217951,228650
NC_009487.1,SAGE-GI-R,255351,271150
NC_009487.1,SAGE-GI-R,323151,349250
NC_009487.1,SAGE-GI-R,358651,407250
NC_009487.1,SAGE-GI-R,468551,513750
NC_009487.1,SAGE-GI-R,534451,550350
NC_009487.1,SAGE-GI-R,574451,600150
NC_009487.1,SAGE-GI-R,617951,661850
NC_009487.1,SAGE-GI-R,708051,724850
NC_009487.1,SAGE-GI-R,885251,900750
NC_009487.1,SAGE-GI-R,919551,966050
NC_009487.1,SAGE-GI-R,1028251,1048550
NC_009487.1,SAGE-GI-R,1070751,1130850
NC_009487.1,SAGE-GI-R,1143451,1167150
NC_009487.1,SAGE-GI-R,1253151,1278850
NC_009487.1,SAGE-GI-R,1360251,1385450
NC_009487.1,SAGE-GI-R,1431051,1441850
NC_009487.1,SAGE-GI-R,1465051,1480650
NC_009487.1,SAGE-GI-R,1557651,1599550
NC_009487.1,SAGE-GI-R,1645251,1655550
NC_009487.1,SAGE-GI-R,1802251,1819150
NC_009487.1,SAGE-GI-R,1929551,1940550
NC_009487.1,SAGE-GI-R,1976651,2011050
NC_009487.1,SAGE-GI-R,2035451,2052350
NC_009487.1,SAGE-GI-R,2123551,2188050
NC_009487.1,SAGE-GI-R,2200451,2226850
NC_009487.1,SAGE-GI-R,2311751,2345050
NC_009487.1,SAGE-GI-R,2373651,2413650
NC_009487.1,SAGE-GI-R,2542951,2564450
NC_009487.1,SAGE-GI-R,2642951,2685650
NC_009487.1,SAGE-GI-R,2805451,2817450
NC_009487.1,SAGE-GI-R,2828051,2858450
NC_009487.1,NT-v2-only,368001,415000
NC_009487.1,NT-v2-only,600001,616000
NC_009487.1,NT-v2-only,631001,658000
NC_009487.1,NT-v2-only,930001,952000
NC_009487.1,NT-v2-only,1071001,1111000
NC_009487.1,NT-v2-only,1563001,1606000
NC_009487.1,NT-v2-only,2135001,2178000
NC_009487.1,NT-v2-only,2318001,2335000
NC_009487.1,SAGE-GI(NT),381001,415000
NC_009487.1,SAGE-GI(NT),585001,616000
NC_009487.1,SAGE-GI(NT),631001,658000
NC_009487.1,SAGE-GI(NT),930001,952000
NC_009487.1,SAGE-GI(NT),1071001,1111000
NC_009487.1,SAGE-GI(NT),1563001,1593000
NC_009487.1,SAGE-GI(NT),2135001,2178000
NC_009487.1,SAGE-GI(NT),2318001,2335000
NC_009487.1,SAGE-GI(NT),2652001,2674000
NC_009504.1,Comp-only,502101,541200
NC_009504.1,Comp-only,796001,814500
NC_009504.1,Comp-only,1061301,1095000
NC_009504.1,Comp-only+center,507051,546150
NC_009504.1,Comp-only+center,800951,819450
NC_009504.1,Comp-only+center,1066251,1099950
NC_009504.1,DNABERT-2-only,491001,534000
NC_009504.1,DNABERT-2-only,1060001,1110000
NC_009504.1,DNABERT-S-only,32001,67000
NC_009504.1,DNABERT-S-only,495001,546000
NC_009504.1,SAGE-GI,32001,55000
NC_009504.1,SAGE-GI,495001,546000
NC_009504.1,SAGE-GI(D2),514001,534000
NC_009504.1,SAGE-GI(D2),1061001,1110000
NC_009504.1,SAGE-GI/detrend=250kb,1001,66000
NC_009504.1,SAGE-GI/detrend=250kb,497001,546000
NC_009504.1,SAGE-GI/detrend=250kb,1094001,1163000
NC_009504.1,SAGE-GI/no-refine,37351,55250
NC_009504.1,SAGE-GI/no-refine,494751,546550
NC_009504.1,SAGE-GI/start-assign,32001,55000
NC_009504.1,SAGE-GI/start-assign,497001,546000
NC_009504.1,SAGE-GI/d=4,514001,544000
NC_009504.1,SAGE-GI/d=4,1061001,1102000
NC_009504.1,SAGE-GI/d=8,32001,62000
NC_009504.1,SAGE-GI/d=8,495001,540000
NC_009504.1,SAGE-GI/d=8,1070001,1113000
NC_009504.1,SAGE-GI/d=16,32001,68000
NC_009504.1,SAGE-GI/d=16,495001,541000
NC_009504.1,SAGE-GI/d=32,39001,54000
NC_009504.1,SAGE-GI/d=32,495001,544000
NC_009504.1,SAGE-GI/d=32,822001,835000
NC_009504.1,SAGE-GI/d=32,1068001,1094000
NC_009504.1,SAGE-GI/d=48,39001,55000
NC_009504.1,SAGE-GI/d=48,162001,173000
NC_009504.1,SAGE-GI/d=48,497001,544000
NC_009504.1,SAGE-GI/d=48,1068001,1094000
NC_009504.1,SAGE-GI-P,32001,55000
NC_009504.1,SAGE-GI-P,495001,546000
NC_009504.1,SAGE-GI-F,32001,55000
NC_009504.1,SAGE-GI-F,495001,546000
NC_009504.1,SAGE-GI-R,22051,75350
NC_009504.1,SAGE-GI-R,125351,139550
NC_009504.1,SAGE-GI-R,150551,199350
NC_009504.1,SAGE-GI-R,228151,251050
NC_009504.1,SAGE-GI-R,273851,286550
NC_009504.1,SAGE-GI-R,298351,326950
NC_009504.1,SAGE-GI-R,367251,380850
NC_009504.1,SAGE-GI-R,451751,466950
NC_009504.1,SAGE-GI-R,487951,550050
NC_009504.1,SAGE-GI-R,583351,612650
NC_009504.1,SAGE-GI-R,778851,838350
NC_009504.1,SAGE-GI-R,1046451,1073350
NC_009504.1,SAGE-GI-R,1089751,1110350
NC_009504.1,SAGE-GI-R,1137851,1153350
NC_009504.1,NT-v2-only,222001,272000
NC_009504.1,NT-v2-only,494001,534000
NC_009504.1,NT-v2-only,1046001,1105000
NC_009504.1,SAGE-GI(NT),37151,49750
NC_009504.1,SAGE-GI(NT),222001,260000
NC_009504.1,SAGE-GI(NT),494001,534000
NC_009504.1,SAGE-GI(NT),1069001,1105000
NC_009485.1,Comp-only,584901,624900
NC_009485.1,Comp-only,1119401,1142100
NC_009485.1,Comp-only,1275501,1323700
NC_009485.1,Comp-only,1485401,1523700
NC_009485.1,Comp-only,1530201,1549300
NC_009485.1,Comp-only,1560001,1647200
NC_009485.1,Comp-only,3297701,3308700
NC_009485.1,Comp-only,3459701,3498900
NC_009485.1,Comp-only,3508201,3532500
NC_009485.1,Comp-only,5172501,5217600
NC_009485.1,Comp-only,5273501,5309500
NC_009485.1,Comp-only,5750301,5766100
NC_009485.1,Comp-only,5988701,6032800
NC_009485.1,Comp-only,6844701,6898000
NC_009485.1,Comp-only,7011701,7047500
NC_009485.1,Comp-only,7081901,7135300
NC_009485.1,Comp-only,7600601,7681300
NC_009485.1,Comp-only,7771601,7837200
NC_009485.1,Comp-only,8084401,8208000
NC_009485.1,Comp-only+center,589851,629850
NC_009485.1,Comp-only+center,1124351,1147050
NC_009485.1,Comp-only+center,1280451,1328650
NC_009485.1,Comp-only+center,1490351,1528650
NC_009485.1,Comp-only+center,1535151,1554250
NC_009485.1,Comp-only+center,1564951,1652150
NC_009485.1,Comp-only+center,3302651,3313650
NC_009485.1,Comp-only+center,3464651,3503850
NC_009485.1,Comp-only+center,3513151,3537450
NC_009485.1,Comp-only+center,5177451,5222550
NC_009485.1,Comp-only+center,5278451,5314450
NC_009485.1,Comp-only+center,5755251,5771050
NC_009485.1,Comp-only+center,5993651,6037750
NC_009485.1,Comp-only+center,6849651,6902950
NC_009485.1,Comp-only+center,7016651,7052450
NC_009485.1,Comp-only+center,7086851,7140250
NC_009485.1,Comp-only+center,7605551,7686250
NC_009485.1,Comp-only+center,7776551,7842150
NC_009485.1,Comp-only+center,8089351,8212950
NC_009485.1,DNABERT-2-only,590001,646000
NC_009485.1,DNABERT-2-only,1124001,1168000
NC_009485.1,DNABERT-2-only,1266001,1326000
NC_009485.1,DNABERT-2-only,1496001,1662000
NC_009485.1,DNABERT-2-only,3309001,3325000
NC_009485.1,DNABERT-2-only,3471001,3509000
NC_009485.1,DNABERT-2-only,5175001,5219000
NC_009485.1,DNABERT-2-only,5275001,5315000
NC_009485.1,DNABERT-2-only,5741001,5760000
NC_009485.1,DNABERT-2-only,5994001,6039000
NC_009485.1,DNABERT-2-only,6612001,6640000
NC_009485.1,DNABERT-2-only,6843001,6903000
NC_009485.1,DNABERT-2-only,6998001,7061000
NC_009485.1,DNABERT-2-only,7092001,7138000
NC_009485.1,DNABERT-2-only,7597001,7690000
NC_009485.1,DNABERT-2-only,7817001,7842000
NC_009485.1,DNABERT-2-only,8100001,8201000
NC_009485.1,DNABERT-S-only,431001,472000
NC_009485.1,DNABERT-S-only,588001,613000
NC_009485.1,DNABERT-S-only,1280001,1326000
NC_009485.1,DNABERT-S-only,1493001,1670000
NC_009485.1,DNABERT-S-only,2379001,2413000
NC_009485.1,DNABERT-S-only,2691001,2715000
NC_009485.1,DNABERT-S-only,3465001,3562000
NC_009485.1,DNABERT-S-only,4552001,4589000
NC_009485.1,DNABERT-S-only,5176001,5220000
NC_009485.1,DNABERT-S-only,5273001,5325000
NC_009485.1,DNABERT-S-only,6853001,6901000
NC_009485.1,DNABERT-S-only,7031001,7062000
NC_009485.1,DNABERT-S-only,7088001,7143000
NC_009485.1,DNABERT-S-only,7588001,7690000
NC_009485.1,DNABERT-S-only,7764001,7842000
NC_009485.1,DNABERT-S-only,8089001,8204000
NC_009485.1,SAGE-GI,431001,472000
NC_009485.1,SAGE-GI,588001,635000
NC_009485.1,SAGE-GI,1083001,1133000
NC_009485.1,SAGE-GI,1280001,1326000
NC_009485.1,SAGE-GI,1493001,1670000
NC_009485.1,SAGE-GI,3465001,3510000
NC_009485.1,SAGE-GI,3525551,3536650
NC_009485.1,SAGE-GI,5176001,5220000
NC_009485.1,SAGE-GI,5274001,5325000
NC_009485.1,SAGE-GI,5761001,5782000
NC_009485.1,SAGE-GI,5987001,6063000
NC_009485.1,SAGE-GI,6853001,6901000
NC_009485.1,SAGE-GI,7027001,7062000
NC_009485.1,SAGE-GI,7088001,7143000
NC_009485.1,SAGE-GI,7588001,7690000
NC_009485.1,SAGE-GI,7764001,7841000
NC_009485.1,SAGE-GI,8089001,8204000
NC_009485.1,SAGE-GI(D2),434001,486000
NC_009485.1,SAGE-GI(D2),590001,646000
NC_009485.1,SAGE-GI(D2),1124001,1168000
NC_009485.1,SAGE-GI(D2),1271001,1326000
NC_009485.1,SAGE-GI(D2),1496001,1662000
NC_009485.1,SAGE-GI(D2),3309001,3325000
NC_009485.1,SAGE-GI(D2),3471001,3495000
NC_009485.1,SAGE-GI(D2),5175001,5219000
NC_009485.1,SAGE-GI(D2),5275001,5315000
NC_009485.1,SAGE-GI(D2),5741001,5760000
NC_009485.1,SAGE-GI(D2),5994001,6039000
NC_009485.1,SAGE-GI(D2),6843001,6903000
NC_009485.1,SAGE-GI(D2),6998001,7061000
NC_009485.1,SAGE-GI(D2),7092001,7138000
NC_009485.1,SAGE-GI(D2),7597001,7690000
NC_009485.1,SAGE-GI(D2),7783001,7840000
NC_009485.1,SAGE-GI(D2),8108001,8201000
NC_009485.1,SAGE-GI/detrend=250kb,1001,98000
NC_009485.1,SAGE-GI/detrend=250kb,432001,472000
NC_009485.1,SAGE-GI/detrend=250kb,588001,613000
NC_009485.1,SAGE-GI/detrend=250kb,1280001,1326000
NC_009485.1,SAGE-GI/detrend=250kb,1493001,1668000
NC_009485.1,SAGE-GI/detrend=250kb,3465001,3512000
NC_009485.1,SAGE-GI/detrend=250kb,5176001,5220000
NC_009485.1,SAGE-GI/detrend=250kb,5273001,5325000
NC_009485.1,SAGE-GI/detrend=250kb,5987001,6051000
NC_009485.1,SAGE-GI/detrend=250kb,6847001,6902000
NC_009485.1,SAGE-GI/detrend=250kb,7031001,7043000
NC_009485.1,SAGE-GI/detrend=250kb,7077001,7143000
NC_009485.1,SAGE-GI/detrend=250kb,7588001,7693000
NC_009485.1,SAGE-GI/detrend=250kb,7778001,7841000
NC_009485.1,SAGE-GI/detrend=250kb,8089001,8263000
NC_009485.1,SAGE-GI/no-refine,428851,474650
NC_009485.1,SAGE-GI/no-refine,588751,628450
NC_009485.1,SAGE-GI/no-refine,1090251,1132950
NC_009485.1,SAGE-GI/no-refine,1279751,1328150
NC_009485.1,SAGE-GI/no-refine,1496451,1664650
NC_009485.1,SAGE-GI/no-refine,3463651,3517950
NC_009485.1,SAGE-GI/no-refine,3525551,3536650
NC_009485.1,SAGE-GI/no-refine,5175651,5223350
NC_009485.1,SAGE-GI/no-refine,5281351,5320050
NC_009485.1,SAGE-GI/no-refine,5757051,5768150
NC_009485.1,SAGE-GI/no-refine,5995351,6050750
NC_009485.1,SAGE-GI/no-refine,6849651,6902450
NC_009485.1,SAGE-GI/no-refine,7015751,7055750
NC_009485.1,SAGE-GI/no-refine,7087151,7140550
NC_009485.1,SAGE-GI/no-refine,7599951,7689050
NC_009485.1,SAGE-GI/no-refine,7766151,7842550
NC_009485.1,SAGE-GI/no-refine,8092251,8204350
NC_009485.1,SAGE-GI/start-assign,431001,472000
NC_009485.1,SAGE-GI/start-assign,588001,613000
NC_009485.1,SAGE-GI/start-assign,1085001,1133000
NC_009485.1,SAGE-GI/start-assign,1280001,1326000
NC_009485.1,SAGE-GI/start-assign,1493001,1668000
NC_009485.1,SAGE-GI/start-assign,3465001,3530000
NC_009485.1,SAGE-GI/start-assign,5176001,5220000
NC_009485.1,SAGE-GI/start-assign,5273001,5325000
NC_009485.1,SAGE-GI/start-assign,5752101,5763200
NC_009485.1,SAGE-GI/start-assign,5991001,6051000
NC_009485.1,SAGE-GI/start-assign,6853001,6901000
NC_009485.1,SAGE-GI/start-assign,7000001,7043000
NC_009485.1,SAGE-GI/start-assign,7088001,7143000
NC_009485.1,SAGE-GI/start-assign,7588001,7690000
NC_009485.1,SAGE-GI/start-assign,7764001,7854000
NC_009485.1,SAGE-GI/start-assign,8089001,8204000
NC_009485.1,SAGE-GI/d=4,430001,463000
NC_009485.1,SAGE-GI/d=4,601001,626000
NC_009485.1,SAGE-GI/d=4,1147001,1162000
NC_009485.1,SAGE-GI/d=4,1269001,1327000
NC_009485.1,SAGE-GI/d=4,1547001,1670000
NC_009485.1,SAGE-GI/d=4,3282001,3333000
NC_009485.1,SAGE-GI/d=4,3466001,3507000
NC_009485.1,SAGE-GI/d=4,5183001,5217000
NC_009485.1,SAGE-GI/d=4,5264001,5307000
NC_009485.1,SAGE-GI/d=4,5750001,5777000
NC_009485.1,SAGE-GI/d=4,5997001,6031000
NC_009485.1,SAGE-GI/d=4,6850001,6901000
NC_009485.1,SAGE-GI/d=4,7026001,7058000
NC_009485.1,SAGE-GI/d=4,7088001,7140000
NC_009485.1,SAGE-GI/d=4,7615001,7684000
NC_009485.1,SAGE-GI/d=4,7765001,7856000
NC_009485.1,SAGE-GI/d=4,8098001,8203000
NC_009485.1,SAGE-GI/d=8,5751,15950
NC_009485.1,SAGE-GI/d=8,430001,479000
NC_009485.1,SAGE-GI/d=8,590001,640000
NC_009485.1,SAGE-GI/d=8,1137001,1163000
NC_009485.1,SAGE-GI/d=8,1268001,1322000
NC_009485.1,SAGE-GI/d=8,1527001,1662000
NC_009485.1,SAGE-GI/d=8,3467001,3524000
NC_009485.1,SAGE-GI/d=8,5184001,5217000
NC_009485.1,SAGE-GI/d=8,5263001,5309000
NC_009485.1,SAGE-GI/d=8,5763001,5773000
NC_009485.1,SAGE-GI/d=8,5982001,6028000
NC_009485.1,SAGE-GI/d=8,6849001,6902000
NC_009485.1,SAGE-GI/d=8,7023001,7062000
NC_009485.1,SAGE-GI/d=8,7070001,7137000
NC_009485.1,SAGE-GI/d=8,7609001,7691000
NC_009485.1,SAGE-GI/d=8,7764001,7839000
NC_009485.1,SAGE-GI/d=8,8089001,8204000
NC_009485.1,SAGE-GI/d=16,431001,476000
NC_009485.1,SAGE-GI/d=16,589001,630000
NC_009485.1,SAGE-GI/d=16,1122851,1144450
NC_009485.1,SAGE-GI/d=16,1279001,1326000
NC_009485.1,SAGE-GI/d=16,1492001,1668000
NC_009485.1,SAGE-GI/d=16,3464001,3542000
NC_009485.1,SAGE-GI/d=16,5175001,5241000
NC_009485.1,SAGE-GI/d=16,5288001,5327000
NC_009485.1,SAGE-GI/d=16,5756051,5767750
NC_009485.1,SAGE-GI/d=16,5988001,6052000
NC_009485.1,SAGE-GI/d=16,6849001,6900000
NC_009485.1,SAGE-GI/d=16,7023001,7062000
NC_009485.1,SAGE-GI/d=16,7088001,7137000
NC_009485.1,SAGE-GI/d=16,7594001,7691000
NC_009485.1,SAGE-GI/d=16,7777001,7823000
NC_009485.1,SAGE-GI/d=16,8088001,8213000
NC_009485.1,SAGE-GI/d=32,432001,476000
NC_009485.1,SAGE-GI/d=32,586001,619000
NC_009485.1,SAGE-GI/d=32,1092001,1141000
NC_009485.1,SAGE-GI/d=32,1280001,1326000
NC_009485.1,SAGE-GI/d=32,1494001,1670000
NC_009485.1,SAGE-GI/d=32,3465001,3512000
NC_009485.1,SAGE-GI/d=32,5176001,5220000
NC_009485.1,SAGE-GI/d=32,5276001,5320000
NC_009485.1,SAGE-GI/d=32,5740001,5785000
NC_009485.1,SAGE-GI/d=32,5991001,6051000
NC_009485.1,SAGE-GI/d=32,6848001,6899000
NC_009485.1,SAGE-GI/d=32,7000001,7062000
NC_009485.1,SAGE-GI/d=32,7088001,7137000
NC_009485.1,SAGE-GI/d=32,7610001,7690000
NC_009485.1,SAGE-GI/d=32,7764001,7842000
NC_009485.1,SAGE-GI/d=32,8089001,8204000
NC_009485.1,SAGE-GI/d=48,432001,476000
NC_009485.1,SAGE-GI/d=48,586001,618000
NC_009485.1,SAGE-GI/d=48,1092001,1131000
NC_009485.1,SAGE-GI/d=48,1280001,1326000
NC_009485.1,SAGE-GI/d=48,1493001,1660000
NC_009485.1,SAGE-GI/d=48,3465001,3523000
NC_009485.1,SAGE-GI/d=48,5175001,5219000
NC_009485.1,SAGE-GI/d=48,5276001,5317000
NC_009485.1,SAGE-GI/d=48,5740001,5783000
NC_009485.1,SAGE-GI/d=48,5991001,6049000
NC_009485.1,SAGE-GI/d=48,6848001,6902000
NC_009485.1,SAGE-GI/d=48,7029001,7061000
NC_009485.1,SAGE-GI/d=48,7088001,7139000
NC_009485.1,SAGE-GI/d=48,7595001,7690000
NC_009485.1,SAGE-GI/d=48,7770001,7839000
NC_009485.1,SAGE-GI/d=48,8081001,8205000
NC_009485.1,SAGE-GI-P,431001,472000
NC_009485.1,SAGE-GI-P,588001,613000
NC_009485.1,SAGE-GI-P,1280001,1326000
NC_009485.1,SAGE-GI-P,1493001,1668000
NC_009485.1,SAGE-GI-P,3465001,3512000
NC_009485.1,SAGE-GI-P,5176001,5220000
NC_009485.1,SAGE-GI-P,5273001,5325000
NC_009485.1,SAGE-GI-P,5981001,6051000
NC_009485.1,SAGE-GI-P,6853001,6901000
NC_009485.1,SAGE-GI-P,7028001,7062000
NC_009485.1,SAGE-GI-P,7088001,7143000
NC_009485.1,SAGE-GI-P,7588001,7690000
NC_009485.1,SAGE-GI-P,7764001,7841000
NC_009485.1,SAGE-GI-P,8089001,8204000
NC_009485.1,SAGE-GI-F,431001,472000
NC_009485.1,SAGE-GI-F,588001,635000
NC_009485.1,SAGE-GI-F,1083001,1133000
NC_009485.1,SAGE-GI-F,1280001,1326000
NC_009485.1,SAGE-GI-F,1493001,1670000
NC_009485.1,SAGE-GI-F,3465001,3510000
