accession,method,start,end
NC_010322.1,SSG-LUGIA-F,172201,234300
NC_010322.1,SSG-LUGIA-F,533901,603600
NC_010322.1,SSG-LUGIA-F,956601,978200
NC_010322.1,SSG-LUGIA-F,1326201,1370400
NC_010322.1,SSG-LUGIA-F,1515301,1559500
NC_010322.1,SSG-LUGIA-F,1621401,1653600
NC_010322.1,SSG-LUGIA-F,1817801,1858200
NC_010322.1,SSG-LUGIA-F,2070501,2081500
NC_010322.1,SSG-LUGIA-F,3307301,3347900
NC_010322.1,SSG-LUGIA-F,3807301,3873500
NC_010322.1,SSG-LUGIA-F,4535501,4559400
NC_010322.1,SSG-LUGIA-F,4623301,4672200
NC_010322.1,SSG-LUGIA-F,5257201,5318900
NC_010322.1,SSG-LUGIA-F,5348501,5388000
NC_010322.1,SSG-LUGIA-F,6037201,6066200
NC_010322.1,SSG-LUGIA-F+center,4951,71950
NC_010322.1,SSG-LUGIA-F+center,177151,239250
NC_010322.1,SSG-LUGIA-F+center,538851,608550
NC_010322.1,SSG-LUGIA-F+center,961551,983150
NC_010322.1,SSG-LUGIA-F+center,1331151,1375350
NC_010322.1,SSG-LUGIA-F+center,1520251,1564450
NC_010322.1,SSG-LUGIA-F+center,1626351,1658550
NC_010322.1,SSG-LUGIA-F+center,1822751,1863150
NC_010322.1,SSG-LUGIA-F+center,2075451,2086450
NC_010322.1,SSG-LUGIA-F+center,3312251,3352850
NC_010322.1,SSG-LUGIA-F+center,3812251,3878450
NC_010322.1,SSG-LUGIA-F+center,4540451,4564350
NC_010322.1,SSG-LUGIA-F+center,4628251,4677150
NC_010322.1,SSG-LUGIA-F+center,5262151,5323850
NC_010322.1,SSG-LUGIA-F+center,5353451,5392950
NC_010322.1,SSG-LUGIA-F+center,6042151,6071150
NC_010322.1,SSG-LUGIA-R,1,70700
NC_010322.1,SSG-LUGIA-R,160901,240800
NC_010322.1,SSG-LUGIA-R,473601,509100
NC_010322.1,SSG-LUGIA-R,530801,607500
NC_010322.1,SSG-LUGIA-R,721201,744900
NC_010322.1,SSG-LUGIA-R,762901,788600
NC_010322.1,SSG-LUGIA-R,853401,885100
NC_010322.1,SSG-LUGIA-R,939201,1026400
NC_010322.1,SSG-LUGIA-R,1295201,1384800
NC_010322.1,SSG-LUGIA-R,1420401,1437100
NC_010322.1,SSG-LUGIA-R,1510001,1561300
NC_010322.1,SSG-LUGIA-R,1619601,1672300
NC_010322.1,SSG-LUGIA-R,1739701,1767500
NC_010322.1,SSG-LUGIA-R,1810301,1858700
NC_010322.1,SSG-LUGIA-R,1931101,1998000
NC_010322.1,SSG-LUGIA-R,2053201,2096000
NC_010322.1,SSG-LUGIA-R,2726501,2752000
NC_010322.1,SSG-LUGIA-R,2915301,2927000
NC_010322.1,SSG-LUGIA-R,3079501,3123400
NC_010322.1,SSG-LUGIA-R,3301601,3391500
NC_010322.1,SSG-LUGIA-R,3460301,3479500
NC_010322.1,SSG-LUGIA-R,3552701,3568100
NC_010322.1,SSG-LUGIA-R,3606201,3624900
NC_010322.1,SSG-LUGIA-R,3729801,3778500
NC_010322.1,SSG-LUGIA-R,3803801,3882500
NC_010322.1,SSG-LUGIA-R,4089601,4124700
NC_010322.1,SSG-LUGIA-R,4218501,4395800
NC_010322.1,SSG-LUGIA-R,4528901,4561900
NC_010322.1,SSG-LUGIA-R,4622401,4682600
NC_010322.1,SSG-LUGIA-R,4742101,4756500
NC_010322.1,SSG-LUGIA-R,4762901,4777200
NC_010322.1,SSG-LUGIA-R,4857601,4911400
NC_010322.1,SSG-LUGIA-R,5245901,5389600
NC_010322.1,SSG-LUGIA-R,5637301,5690900
NC_010322.1,SSG-LUGIA-R,5828301,5854400
NC_010322.1,SSG-LUGIA-R,6030501,6068500
NC_010322.1,SSG-LUGIA-R+center,4951,75650
NC_010322.1,SSG-LUGIA-R+center,165851,245750
NC_010322.1,SSG-LUGIA-R+center,478551,514050
NC_010322.1,SSG-LUGIA-R+center,535751,612450
NC_010322.1,SSG-LUGIA-R+center,726151,749850
NC_010322.1,SSG-LUGIA-R+center,767851,793550
NC_010322.1,SSG-LUGIA-R+center,858351,890050
NC_010322.1,SSG-LUGIA-R+center,944151,1031350
NC_010322.1,SSG-LUGIA-R+center,1300151,1389750
NC_010322.1,SSG-LUGIA-R+center,1425351,1442050
NC_010322.1,SSG-LUGIA-R+center,1514951,1566250
NC_010322.1,SSG-LUGIA-R+center,1624551,1677250
NC_010322.1,SSG-LUGIA-R+center,1744651,1772450
NC_010322.1,SSG-LUGIA-R+center,1815251,1863650
NC_010322.1,SSG-LUGIA-R+center,1936051,2002950
NC_010322.1,SSG-LUGIA-R+center,2058151,2100950
NC_010322.1,SSG-LUGIA-R+center,2731451,2756950
NC_010322.1,SSG-LUGIA-R+center,2920251,2931950
NC_010322.1,SSG-LUGIA-R+center,3084451,3128350
NC_010322.1,SSG-LUGIA-R+center,3306551,3396450
NC_010322.1,SSG-LUGIA-R+center,3465251,3484450
NC_010322.1,SSG-LUGIA-R+center,3557651,3573050
NC_010322.1,SSG-LUGIA-R+center,3611151,3629850
NC_010322.1,SSG-LUGIA-R+center,3734751,3783450
NC_010322.1,SSG-LUGIA-R+center,3808751,3887450
NC_010322.1,SSG-LUGIA-R+center,4094551,4129650
NC_010322.1,SSG-LUGIA-R+center,4223451,4400750
NC_010322.1,SSG-LUGIA-R+center,4533851,4566850
NC_010322.1,SSG-LUGIA-R+center,4627351,4687550
NC_010322.1,SSG-LUGIA-R+center,4747051,4761450
NC_010322.1,SSG-LUGIA-R+center,4767851,4782150
NC_010322.1,SSG-LUGIA-R+center,4862551,4916350
NC_010322.1,SSG-LUGIA-R+center,5250851,5394550
NC_010322.1,SSG-LUGIA-R+center,5642251,5695850
NC_010322.1,SSG-LUGIA-R+center,5833251,5859350
NC_010322.1,SSG-LUGIA-R+center,6035451,6073450
NC_010400.1,SSG-LUGIA-P,707401,730200
NC_010400.1,SSG-LUGIA-P,921001,950300
NC_010400.1,SSG-LUGIA-P,1639401,1674500
NC_010400.1,SSG-LUGIA-P,2120601,2133500
NC_010400.1,SSG-LUGIA-P,2136801,2151800
NC_010400.1,SSG-LUGIA-P,2272901,2296500
NC_010400.1,SSG-LUGIA-P,3261201,3301400
NC_010400.1,SSG-LUGIA-P+center,712351,735150
NC_010400.1,SSG-LUGIA-P+center,925951,955250
NC_010400.1,SSG-LUGIA-P+center,1644351,1679450
NC_010400.1,SSG-LUGIA-P+center,2125551,2138450
NC_010400.1,SSG-LUGIA-P+center,2141751,2156750
NC_010400.1,SSG-LUGIA-P+center,2277851,2301450
NC_010400.1,SSG-LUGIA-P+center,3266151,3306350
NC_010400.1,SSG-LUGIA-F,703101,733800
NC_010400.1,SSG-LUGIA-F,919501,951200
NC_010400.1,SSG-LUGIA-F,1637501,1679300
NC_010400.1,SSG-LUGIA-F,2117401,2152800
NC_010400.1,SSG-LUGIA-F,2265901,2307900
NC_010400.1,SSG-LUGIA-F,2471101,2497600
NC_010400.1,SSG-LUGIA-F,3260601,3305000
NC_010400.1,SSG-LUGIA-F+center,708051,738750
NC_010400.1,SSG-LUGIA-F+center,924451,956150
NC_010400.1,SSG-LUGIA-F+center,1642451,1684250
NC_010400.1,SSG-LUGIA-F+center,2122351,2157750
NC_010400.1,SSG-LUGIA-F+center,2270851,2312850
NC_010400.1,SSG-LUGIA-F+center,2476051,2502550
NC_010400.1,SSG-LUGIA-F+center,3265551,3309950
NC_010400.1,SSG-LUGIA-R,12001,24800
NC_010400.1,SSG-LUGIA-R,64101,112300
NC_010400.1,SSG-LUGIA-R,154901,175400
NC_010400.1,SSG-LUGIA-R,380301,391300
NC_010400.1,SSG-LUGIA-R,395901,412700
NC_010400.1,SSG-LUGIA-R,686401,745900
NC_010400.1,SSG-LUGIA-R,786701,809300
NC_010400.1,SSG-LUGIA-R,909601,954200
NC_010400.1,SSG-LUGIA-R,1207201,1218900
NC_010400.1,SSG-LUGIA-R,1282501,1310800
NC_010400.1,SSG-LUGIA-R,1452601,1485300
NC_010400.1,SSG-LUGIA-R,1594901,1687800
NC_010400.1,SSG-LUGIA-R,2060401,2161200
NC_010400.1,SSG-LUGIA-R,2252301,2333600
NC_010400.1,SSG-LUGIA-R,2365901,2399900
NC_010400.1,SSG-LUGIA-R,2463901,2563500
NC_010400.1,SSG-LUGIA-R,2591201,2654000
NC_010400.1,SSG-LUGIA-R,2708401,2770900
NC_010400.1,SSG-LUGIA-R,2909201,2936300
NC_010400.1,SSG-LUGIA-R,2972401,3010400
NC_010400.1,SSG-LUGIA-R,3049501,3092500
NC_010400.1,SSG-LUGIA-R,3259501,3325300
NC_010400.1,SSG-LUGIA-R+center,16951,29750
NC_010400.1,SSG-LUGIA-R+center,69051,117250
NC_010400.1,SSG-LUGIA-R+center,159851,180350
NC_010400.1,SSG-LUGIA-R+center,385251,396250
NC_010400.1,SSG-LUGIA-R+center,400851,417650
NC_010400.1,SSG-LUGIA-R+center,691351,750850
NC_010400.1,SSG-LUGIA-R+center,791651,814250
NC_010400.1,SSG-LUGIA-R+center,914551,959150
NC_010400.1,SSG-LUGIA-R+center,1212151,1223850
NC_010400.1,SSG-LUGIA-R+center,1287451,1315750
NC_010400.1,SSG-LUGIA-R+center,1457551,1490250
NC_010400.1,SSG-LUGIA-R+center,1599851,1692750
NC_010400.1,SSG-LUGIA-R+center,2065351,2166150
NC_010400.1,SSG-LUGIA-R+center,2257251,2338550
NC_010400.1,SSG-LUGIA-R+center,2370851,2404850
NC_010400.1,SSG-LUGIA-R+center,2468851,2568450
NC_010400.1,SSG-LUGIA-R+center,2596151,2658950
NC_010400.1,SSG-LUGIA-R+center,2713351,2775850
NC_010400.1,SSG-LUGIA-R+center,2914151,2941250
NC_010400.1,SSG-LUGIA-R+center,2977351,3015350
NC_010400.1,SSG-LUGIA-R+center,3054451,3097450
NC_010400.1,SSG-LUGIA-R+center,3264451,3330250
NC_010410.1,SSG-LUGIA-P,437401,448200
NC_010410.1,SSG-LUGIA-P,796301,834100
NC_010410.1,SSG-LUGIA-P,2492501,2503400
NC_010410.1,SSG-LUGIA-P,2734101,2756500
NC_010410.1,SSG-LUGIA-P,3606901,3681200
NC_010410.1,SSG-LUGIA-P+center,442351,453150
NC_010410.1,SSG-LUGIA-P+center,801251,839050
NC_010410.1,SSG-LUGIA-P+center,2497451,2508350
NC_010410.1,SSG-LUGIA-P+center,2739051,2761450
NC_010410.1,SSG-LUGIA-P+center,3611851,3686150
NC_010410.1,SSG-LUGIA-F,436201,449400
NC_010410.1,SSG-LUGIA-F,549301,576300
NC_010410.1,SSG-LUGIA-F,792401,834300
NC_010410.1,SSG-LUGIA-F,1305801,1330400
NC_010410.1,SSG-LUGIA-F,2486701,2510100
NC_010410.1,SSG-LUGIA-F,2729501,2765700
NC_010410.1,SSG-LUGIA-F,3077201,3095200
NC_010410.1,SSG-LUGIA-F,3606701,3684100
NC_010410.1,SSG-LUGIA-F+center,441151,454350
NC_010410.1,SSG-LUGIA-F+center,554251,581250
NC_010410.1,SSG-LUGIA-F+center,797351,839250
NC_010410.1,SSG-LUGIA-F+center,1310751,1335350
NC_010410.1,SSG-LUGIA-F+center,2491651,2515050
NC_010410.1,SSG-LUGIA-F+center,2734451,2770650
NC_010410.1,SSG-LUGIA-F+center,3082151,3100150
NC_010410.1,SSG-LUGIA-F+center,3611651,3689050
NC_010410.1,SSG-LUGIA-R,8601,20000
NC_010410.1,SSG-LUGIA-R,162301,178300
NC_010410.1,SSG-LUGIA-R,347701,375100
NC_010410.1,SSG-LUGIA-R,415301,459500
NC_010410.1,SSG-LUGIA-R,466101,479100
NC_010410.1,SSG-LUGIA-R,496001,507600
NC_010410.1,SSG-LUGIA-R,544901,583200
NC_010410.1,SSG-LUGIA-R,772401,861600
NC_010410.1,SSG-LUGIA-R,1121101,1160900
NC_010410.1,SSG-LUGIA-R,1300001,1336700
NC_010410.1,SSG-LUGIA-R,1651101,1661500
NC_010410.1,SSG-LUGIA-R,1878301,1917300
NC_010410.1,SSG-LUGIA-R,2127301,2147400
NC_010410.1,SSG-LUGIA-R,2374901,2432400
NC_010410.1,SSG-LUGIA-R,2445801,2516900
NC_010410.1,SSG-LUGIA-R,2542901,2571700
NC_010410.1,SSG-LUGIA-R,2671201,2682700
NC_010410.1,SSG-LUGIA-R,2726501,2774700
NC_010410.1,SSG-LUGIA-R,2842701,2853400
NC_010410.1,SSG-LUGIA-R,2889801,2954300
NC_010410.1,SSG-LUGIA-R,3060201,3122100
NC_010410.1,SSG-LUGIA-R,3224701,3314600
NC_010410.1,SSG-LUGIA-R,3467401,3484200
NC_010410.1,SSG-LUGIA-R,3525201,3553900
NC_010410.1,SSG-LUGIA-R,3603401,3693700
NC_010410.1,SSG-LUGIA-R,3729601,3743400
NC_010410.1,SSG-LUGIA-R,3782101,3843800
NC_010410.1,SSG-LUGIA-R,3883401,3906200
NC_010410.1,SSG-LUGIA-R+center,13551,24950
NC_010410.1,SSG-LUGIA-R+center,167251,183250
NC_010410.1,SSG-LUGIA-R+center,352651,380050
NC_010410.1,SSG-LUGIA-R+center,420251,464450
NC_010410.1,SSG-LUGIA-R+center,471051,484050
NC_010410.1,SSG-LUGIA-R+center,500951,512550
NC_010410.1,SSG-LUGIA-R+center,549851,588150
NC_010410.1,SSG-LUGIA-R+center,777351,866550
NC_010410.1,SSG-LUGIA-R+center,1126051,1165850
NC_010410.1,SSG-LUGIA-R+center,1304951,1341650
NC_010410.1,SSG-LUGIA-R+center,1656051,1666450
NC_010410.1,SSG-LUGIA-R+center,1883251,1922250
NC_010410.1,SSG-LUGIA-R+center,2132251,2152350
NC_010410.1,SSG-LUGIA-R+center,2379851,2437350
NC_010410.1,SSG-LUGIA-R+center,2450751,2521850
NC_010410.1,SSG-LUGIA-R+center,2547851,2576650
NC_010410.1,SSG-LUGIA-R+center,2676151,2687650
NC_010410.1,SSG-LUGIA-R+center,2731451,2779650
NC_010410.1,SSG-LUGIA-R+center,2847651,2858350
NC_010410.1,SSG-LUGIA-R+center,2894751,2959250
NC_010410.1,SSG-LUGIA-R+center,3065151,3127050
NC_010410.1,SSG-LUGIA-R+center,3229651,3319550
NC_010410.1,SSG-LUGIA-R+center,3472351,3489150
NC_010410.1,SSG-LUGIA-R+center,3530151,3558850
NC_010410.1,SSG-LUGIA-R+center,3608351,3698650
NC_010410.1,SSG-LUGIA-R+center,3734551,3748350
NC_010410.1,SSG-LUGIA-R+center,3787051,3848750
NC_010410.1,SSG-LUGIA-R+center,3888351,3911150
NC_010465.1,SSG-LUGIA-P,307201,370700
NC_010465.1,SSG-LUGIA-P,1025201,1048600
NC_010465.1,SSG-LUGIA-P,1329201,1366000
NC_010465.1,SSG-LUGIA-P,1417601,1452000
NC_010465.1,SSG-LUGIA-P,2825601,2855800
NC_010465.1,SSG-LUGIA-P,3466701,3486800
NC_010465.1,SSG-LUGIA-P+center,312151,375650
NC_010465.1,SSG-LUGIA-P+center,1030151,1053550
NC_010465.1,SSG-LUGIA-P+center,1334151,1370950
NC_010465.1,SSG-LUGIA-P+center,1422551,1456950
NC_010465.1,SSG-LUGIA-P+center,2830551,2860750
NC_010465.1,SSG-LUGIA-P+center,3471651,3491750
NC_010465.1,SSG-LUGIA-F,306801,372200
NC_010465.1,SSG-LUGIA-F,633101,645700
NC_010465.1,SSG-LUGIA-F,798601,834000
NC_010465.1,SSG-LUGIA-F,845201,870200
NC_010465.1,SSG-LUGIA-F,876001,895000
NC_010465.1,SSG-LUGIA-F,1022601,1052000
NC_010465.1,SSG-LUGIA-F,1119501,1140200
NC_010465.1,SSG-LUGIA-F,1327301,1366600
NC_010465.1,SSG-LUGIA-F,1411501,1453000
NC_010465.1,SSG-LUGIA-F,2824401,2857600
NC_010465.1,SSG-LUGIA-F,3466501,3487500
NC_010465.1,SSG-LUGIA-F+center,311751,377150
NC_010465.1,SSG-LUGIA-F+center,638051,650650
NC_010465.1,SSG-LUGIA-F+center,803551,838950
NC_010465.1,SSG-LUGIA-F+center,850151,875150
NC_010465.1,SSG-LUGIA-F+center,880951,899950
NC_010465.1,SSG-LUGIA-F+center,1027551,1056950
NC_010465.1,SSG-LUGIA-F+center,1124451,1145150
NC_010465.1,SSG-LUGIA-F+center,1332251,1371550
NC_010465.1,SSG-LUGIA-F+center,1416451,1457950
NC_010465.1,SSG-LUGIA-F+center,2829351,2862550
NC_010465.1,SSG-LUGIA-F+center,3471451,3492450
NC_010465.1,SSG-LUGIA-R,53701,89800
NC_010465.1,SSG-LUGIA-R,159301,183800
NC_010465.1,SSG-LUGIA-R,304201,377900
NC_010465.1,SSG-LUGIA-R,422101,456800
NC_010465.1,SSG-LUGIA-R,610301,688200
NC_010465.1,SSG-LUGIA-R,734101,771900
NC_010465.1,SSG-LUGIA-R,793201,939000
NC_010465.1,SSG-LUGIA-R,997801,1072400
NC_010465.1,SSG-LUGIA-R,1108701,1155600
NC_010465.1,SSG-LUGIA-R,1215601,1228400
NC_010465.1,SSG-LUGIA-R,1319401,1368400
NC_010465.1,SSG-LUGIA-R,1402301,1456300
NC_010465.1,SSG-LUGIA-R,1636101,1648100
NC_010465.1,SSG-LUGIA-R,1767301,1818500
NC_010465.1,SSG-LUGIA-R,2000401,2017100
NC_010465.1,SSG-LUGIA-R,2290101,2318000
NC_010465.1,SSG-LUGIA-R,2553101,2584100
NC_010465.1,SSG-LUGIA-R,2822101,2881800
NC_010465.1,SSG-LUGIA-R,2918101,2946100
NC_010465.1,SSG-LUGIA-R,3028201,3063700
NC_010465.1,SSG-LUGIA-R,3162701,3194900
NC_010465.1,SSG-LUGIA-R,3233701,3257700
NC_010465.1,SSG-LUGIA-R,3320001,3431700
NC_010465.1,SSG-LUGIA-R,3461401,3493400
NC_010465.1,SSG-LUGIA-R,3522701,3549200
NC_010465.1,SSG-LUGIA-R,3577601,3634300
NC_010465.1,SSG-LUGIA-R,3639801,3658700
NC_010465.1,SSG-LUGIA-R,3778801,3793100
NC_010465.1,SSG-LUGIA-R,3809701,3823500
NC_010465.1,SSG-LUGIA-R,3833701,3873300
NC_010465.1,SSG-LUGIA-R,4090901,4126100
NC_010465.1,SSG-LUGIA-R,4274001,4340300
NC_010465.1,SSG-LUGIA-R,4630101,4672700
NC_010465.1,SSG-LUGIA-R+center,58651,94750
NC_010465.1,SSG-LUGIA-R+center,164251,188750
NC_010465.1,SSG-LUGIA-R+center,309151,382850
NC_010465.1,SSG-LUGIA-R+center,427051,461750
NC_010465.1,SSG-LUGIA-R+center,615251,693150
NC_010465.1,SSG-LUGIA-R+center,739051,776850
NC_010465.1,SSG-LUGIA-R+center,798151,943950
NC_010465.1,SSG-LUGIA-R+center,1002751,1077350
NC_010465.1,SSG-LUGIA-R+center,1113651,1160550
NC_010465.1,SSG-LUGIA-R+center,1220551,1233350
NC_010465.1,SSG-LUGIA-R+center,1324351,1373350
NC_010465.1,SSG-LUGIA-R+center,1407251,1461250
NC_010465.1,SSG-LUGIA-R+center,1641051,1653050
NC_010465.1,SSG-LUGIA-R+center,1772251,1823450
NC_010465.1,SSG-LUGIA-R+center,2005351,2022050
NC_010465.1,SSG-LUGIA-R+center,2295051,2322950
NC_010465.1,SSG-LUGIA-R+center,2558051,2589050
NC_010465.1,SSG-LUGIA-R+center,2827051,2886750
NC_010465.1,SSG-LUGIA-R+center,2923051,2951050
NC_010465.1,SSG-LUGIA-R+center,3033151,3068650
NC_010465.1,SSG-LUGIA-R+center,3167651,3199850
NC_010465.1,SSG-LUGIA-R+center,3238651,3262650
NC_010465.1,SSG-LUGIA-R+center,3324951,3436650
NC_010465.1,SSG-LUGIA-R+center,3466351,3498350
NC_010465.1,SSG-LUGIA-R+center,3527651,3554150
NC_010465.1,SSG-LUGIA-R+center,3582551,3639250
NC_010465.1,SSG-LUGIA-R+center,3644751,3663650
NC_010465.1,SSG-LUGIA-R+center,3783751,3798050
NC_010465.1,SSG-LUGIA-R+center,3814651,3828450
NC_010465.1,SSG-LUGIA-R+center,3838651,3878250
NC_010465.1,SSG-LUGIA-R+center,4095851,4131050
NC_010465.1,SSG-LUGIA-R+center,4278951,4345250
NC_010465.1,SSG-LUGIA-R+center,4635051,4677650
NC_010473.1,SSG-LUGIA-P,234601,292300
NC_010473.1,SSG-LUGIA-P,499401,521900
NC_010473.1,SSG-LUGIA-P,1658701,1681600
NC_010473.1,SSG-LUGIA-P,2135801,2177600
NC_010473.1,SSG-LUGIA-P,2553001,2573500
NC_010473.1,SSG-LUGIA-P,2841301,2872600
NC_010473.1,SSG-LUGIA-P,3522401,3532400
NC_010473.1,SSG-LUGIA-P,4256901,4291400
NC_010473.1,SSG-LUGIA-P,4602901,4627500
NC_010473.1,SSG-LUGIA-P+center,239551,297250
NC_010473.1,SSG-LUGIA-P+center,504351,526850
NC_010473.1,SSG-LUGIA-P+center,1663651,1686550
NC_010473.1,SSG-LUGIA-P+center,2140751,2182550
NC_010473.1,SSG-LUGIA-P+center,2557951,2578450
NC_010473.1,SSG-LUGIA-P+center,2846251,2877550
NC_010473.1,SSG-LUGIA-P+center,3527351,3537350
NC_010473.1,SSG-LUGIA-P+center,4261851,4296350
NC_010473.1,SSG-LUGIA-P+center,4607851,4632450
NC_010473.1,SSG-LUGIA-F,232601,292500
NC_010473.1,SSG-LUGIA-F,496801,522200
NC_010473.1,SSG-LUGIA-F,1658101,1682200
NC_010473.1,SSG-LUGIA-F,2126301,2178700
NC_010473.1,SSG-LUGIA-F,2190901,2205000
NC_010473.1,SSG-LUGIA-F,2551301,2576200
NC_010473.1,SSG-LUGIA-F,2840101,2874400
NC_010473.1,SSG-LUGIA-F,3520601,3534400
NC_010473.1,SSG-LUGIA-F,3707301,3733400
NC_010473.1,SSG-LUGIA-F,4256301,4294000
NC_010473.1,SSG-LUGIA-F,4587001,4637500
NC_010473.1,SSG-LUGIA-F+center,237551,297450
NC_010473.1,SSG-LUGIA-F+center,501751,527150
NC_010473.1,SSG-LUGIA-F+center,1663051,1687150
NC_010473.1,SSG-LUGIA-F+center,2131251,2183650
NC_010473.1,SSG-LUGIA-F+center,2195851,2209950
NC_010473.1,SSG-LUGIA-F+center,2556251,2581150
NC_010473.1,SSG-LUGIA-F+center,2845051,2879350
NC_010473.1,SSG-LUGIA-F+center,3525551,3539350
NC_010473.1,SSG-LUGIA-F+center,3712251,3738350
NC_010473.1,SSG-LUGIA-F+center,4261251,4298950
NC_010473.1,SSG-LUGIA-F+center,4591951,4642450
NC_010473.1,SSG-LUGIA-R,75901,89700
NC_010473.1,SSG-LUGIA-R,102201,141300
NC_010473.1,SSG-LUGIA-R,182601,196300
NC_010473.1,SSG-LUGIA-R,226801,298300
NC_010473.1,SSG-LUGIA-R,383001,415900
NC_010473.1,SSG-LUGIA-R,435901,527700
NC_010473.1,SSG-LUGIA-R,784801,805600
NC_010473.1,SSG-LUGIA-R,812701,823800
NC_010473.1,SSG-LUGIA-R,1127501,1184300
NC_010473.1,SSG-LUGIA-R,1243201,1256600
NC_010473.1,SSG-LUGIA-R,1324501,1381900
NC_010473.1,SSG-LUGIA-R,1460901,1571600
NC_010473.1,SSG-LUGIA-R,1656201,1741000
NC_010473.1,SSG-LUGIA-R,1870701,1911500
NC_010473.1,SSG-LUGIA-R,2107701,2212400
NC_010473.1,SSG-LUGIA-R,2241101,2293300
NC_010473.1,SSG-LUGIA-R,2461301,2487200
NC_010473.1,SSG-LUGIA-R,2546101,2591700
NC_010473.1,SSG-LUGIA-R,2724001,2746800
NC_010473.1,SSG-LUGIA-R,2827001,2888900
NC_010473.1,SSG-LUGIA-R,3058701,3068700
NC_010473.1,SSG-LUGIA-R,3513601,3562700
NC_010473.1,SSG-LUGIA-R,3683901,3744400
NC_010473.1,SSG-LUGIA-R,3869401,3880900
NC_010473.1,SSG-LUGIA-R,3895001,3905600
NC_010473.1,SSG-LUGIA-R,3980701,4031500
NC_010473.1,SSG-LUGIA-R,4255001,4307700
NC_010473.1,SSG-LUGIA-R,4393801,4408900
NC_010473.1,SSG-LUGIA-R,4487201,4506900
NC_010473.1,SSG-LUGIA-R,4577301,4640600
NC_010473.1,SSG-LUGIA-R+center,80851,94650
NC_010473.1,SSG-LUGIA-R+center,107151,146250
NC_010473.1,SSG-LUGIA-R+center,187551,201250
NC_010473.1,SSG-LUGIA-R+center,231751,303250
NC_010473.1,SSG-LUGIA-R+center,387951,420850
NC_010473.1,SSG-LUGIA-R+center,440851,532650
NC_010473.1,SSG-LUGIA-R+center,789751,810550
NC_010473.1,SSG-LUGIA-R+center,817651,828750
NC_010473.1,SSG-LUGIA-R+center,1132451,1189250
NC_010473.1,SSG-LUGIA-R+center,1248151,1261550
NC_010473.1,SSG-LUGIA-R+center,1329451,1386850
NC_010473.1,SSG-LUGIA-R+center,1465851,1576550
NC_010473.1,SSG-LUGIA-R+center,1661151,1745950
NC_010473.1,SSG-LUGIA-R+center,1875651,1916450
NC_010473.1,SSG-LUGIA-R+center,2112651,2217350
NC_010473.1,SSG-LUGIA-R+center,2246051,2298250
NC_010473.1,SSG-LUGIA-R+center,2466251,2492150
NC_010473.1,SSG-LUGIA-R+center,2551051,2596650
NC_010473.1,SSG-LUGIA-R+center,2728951,2751750
NC_010473.1,SSG-LUGIA-R+center,2831951,2893850
NC_010473.1,SSG-LUGIA-R+center,3063651,3073650
NC_010473.1,SSG-LUGIA-R+center,3518551,3567650
NC_010473.1,SSG-LUGIA-R+center,3688851,3749350
NC_010473.1,SSG-LUGIA-R+center,3874351,3885850
NC_010473.1,SSG-LUGIA-R+center,3899951,3910550
NC_010473.1,SSG-LUGIA-R+center,3985651,4036450
NC_010473.1,SSG-LUGIA-R+center,4259951,4312650
NC_010473.1,SSG-LUGIA-R+center,4398751,4413850
NC_010473.1,SSG-LUGIA-R+center,4492151,4511850
NC_010473.1,SSG-LUGIA-R+center,4582251,4645550
NC_010498.1,SSG-LUGIA-P,1069501,1210700
NC_010498.1,SSG-LUGIA-P,2265601,2288400
NC_010498.1,SSG-LUGIA-P,2548901,2577100
NC_010498.1,SSG-LUGIA-P,3193601,3300700
NC_010498.1,SSG-LUGIA-P,4074001,4107800
NC_010498.1,SSG-LUGIA-P,4415201,4439100
NC_010498.1,SSG-LUGIA-P,4505201,4538900
NC_010498.1,SSG-LUGIA-P,4852501,4911300
NC_010498.1,SSG-LUGIA-P+center,1074451,1215650
NC_010498.1,SSG-LUGIA-P+center,2270551,2293350
NC_010498.1,SSG-LUGIA-P+center,2553851,2582050
NC_010498.1,SSG-LUGIA-P+center,3198551,3305650
NC_010498.1,SSG-LUGIA-P+center,4078951,4112750
NC_010498.1,SSG-LUGIA-P+center,4420151,4444050
NC_010498.1,SSG-LUGIA-P+center,4510151,4543850
NC_010498.1,SSG-LUGIA-P+center,4857451,4916250
NC_010498.1,SSG-LUGIA-F,287101,336100
NC_010498.1,SSG-LUGIA-F,944601,957200
NC_010498.1,SSG-LUGIA-F,1027801,1043400
NC_010498.1,SSG-LUGIA-F,1055801,1214300
NC_010498.1,SSG-LUGIA-F,1649901,1669800
NC_010498.1,SSG-LUGIA-F,2255101,2294800
NC_010498.1,SSG-LUGIA-F,2548101,2578300
NC_010498.1,SSG-LUGIA-F,3192701,3305000
NC_010498.1,SSG-LUGIA-F,3653201,3669200
NC_010498.1,SSG-LUGIA-F,4073501,4109300
NC_010498.1,SSG-LUGIA-F,4408301,4439800
NC_010498.1,SSG-LUGIA-F,4504901,4539900
NC_010498.1,SSG-LUGIA-F,4850001,4914400
NC_010498.1,SSG-LUGIA-F+center,292051,341050
NC_010498.1,SSG-LUGIA-F+center,949551,962150
NC_010498.1,SSG-LUGIA-F+center,1032751,1048350
NC_010498.1,SSG-LUGIA-F+center,1060751,1219250
NC_010498.1,SSG-LUGIA-F+center,1654851,1674750
